0.0, 0.0
3.025996933852475, 3.061295114545298
3.001472103022599, 3.0884393962325807
2.8735936387223124, 2.930897052414188
2.869150907447065, 2.9373986643401615
2.963407758666833, 3.025288852346493
2.9905711422599808, 3.0593728404460157
3.0156918538997295, 3.0667351726658127
2.8875330883696266, 2.9151171150746316
2.847722248786159, 2.9194778708722513
2.9714056164306912, 2.998144006599939
2.902623791309674, 2.952422839963582
2.897303836457671, 2.9721072244327846
3.011158598115726, 3.045413056344121
3.0297521631182427, 3.0746036610330294
2.873438078580989, 2.905085981765199
2.8417464299767614, 2.859418297625938
2.9392078247358153, 2.967967977858909
2.9482189786404223, 2.977719231723557
3.0844595715334306, 3.1454433341707237
3.0247580120515583, 3.0920165660201477
3.0083561621477, 3.0755613001951696
3.139736493820949, 3.2052981946293264
2.973931220572606, 2.9952014719585818
2.966064687214817, 2.959839589558846
3.1309392377951766, 3.1724541553536043
3.088915705758172, 3.130969497526311
3.0243706482553696, 3.05104047383698
2.929897769700773, 2.9793325747636636
2.9485090202197894, 2.955267240909046
2.853231499398606, 2.8826694992365605
2.937689718835945, 2.9685307593575536
3.0924987717051033, 3.143298552913257
3.0336713582311416, 3.0365645759953575
3.0767148587810595, 3.0993753684615006
3.028173787962239, 3.0517578504952376
2.952446620501541, 3.0341382044343352
2.8839064963252934, 2.894783875396422
2.8825620057921033, 2.9109011114683074
2.939785267716559, 3.007295540274269
2.8978002433047068, 2.903703926489147
2.8539023928396046, 2.88497519799158
2.96851130089545, 2.9903731152480093
2.908065870456466, 2.9147717682785856
2.9846962616482107, 3.0173412140473035
3.0702965940488074, 3.0919339891151214
2.940064063411278, 2.9480311112390347
3.0967283762040307, 3.171491669913771
3.183782172459118, 3.2309217866832185
2.9657235539239117, 3.026054706202639
3.0000210673044267, 3.0198954026570304
0.0, 0.0
2.7921925012802298, 2.8435743481510976
2.9013332275073513, 2.974149954310252
2.8141179000132768, 2.809797907649886
2.893084275101019, 2.9065052575276216
2.988090442564168, 3.0345387178144057
2.892499901376101, 2.9294518982504925
2.974385907649798, 3.0108452590851944
2.968078526835718, 3.0059047649411434
2.935822801714404, 3.0124042586297652
2.7545351223346413, 2.7959371138100537
3.010687901903833, 3.0398588747421234
2.816702370185078, 2.848534716839298
3.1351223764618705, 3.1758625761628316
2.9398806202329597, 2.95683685146121
3.0715365405117945, 3.1843327824438052
2.7904983480606327, 2.806795842769866
2.882868774479239, 2.897389497363078
2.869252142339394, 2.853941494637631
2.9673087387026835, 2.9932987728355225
2.9473334419984725, 2.956503109220068
2.9042994951251853, 2.958755354782978
2.854759168381678, 2.911506723435706
2.9774580255207024, 3.0312883209695753
3.0216616587043403, 3.065524850928912
2.9075240338347488, 2.9663729498786773
3.027991452977495, 3.051527787565324
3.0158321472549243, 3.022080096227203
2.9021071800356526, 2.958351401974352
2.8225067365235814, 2.852323405454875
3.0545520779761404, 3.0806762452903325
2.8730781070784257, 2.9068880926159832
3.1164930721771142, 3.139906899923699
2.936144474176539, 2.976897234334423
3.0934628852102817, 3.131020744050014
2.9087084030945647, 2.8818549607799717
3.044253048128226, 3.0573519673914262
3.117605465437929, 3.0882458079305284
2.99841923520137, 3.029291857156455
3.0007111456142113, 3.0189946529523044
3.0202047426258285, 3.09272994099003
3.0447859501244725, 3.068029350543945
2.9005326523492543, 2.924371885014735
3.06594458967342, 3.0929582847193857
2.9675452317292197, 2.997924895677417
2.9514782194710256, 3.006422237704487
3.071324177905606, 3.0852071191718924
2.94606303523743, 2.939972376675829
3.0150151162078904, 3.050536414365986
2.8999605059273588, 2.9426175429817993
3.1132290958739164, 3.1448633157392445
