[[0.07226544]], [[0.07520357]], [[0.07918646]], [[0.08129189]], [[0.08403974]], [[0.08068778]], [[0.08429977]], [[0.08078335]], [[0.08277815]], [[0.08572501]], [[0.08490632]], [[0.0820865]], [[0.082761]], [[0.08400973]], [[0.08516867]], [[0.08478788]], [[0.08736887]], [[0.08468914]], [[0.08613564]], [[0.08899525]], [[0.08726615]], [[0.09047261]], [[0.08837258]], [[0.09370177]], [[0.08810266]], [[0.09269661]], [[0.09286081]], [[0.09182697]], [[0.09570083]], [[0.09502736]], [[0.0951193]], [[0.09731723]], [[0.09192798]], [[0.09161779]], [[0.09401335]], [[0.09553726]], [[0.09335067]], [[0.10037733]], [[0.0926429]], [[0.09872908]], [[0.09278155]], [[0.09896006]], [[0.09459519]], [[0.09629053]], [[0.09755877]], [[0.0902281]], [[0.09602622]], [[0.09731051]], [[0.09913197]], [[0.09854152]], [[0.09661012]], 
[[0.07749777]], [[0.07906397]], [[0.07585786]], [[0.07306171]], [[0.0788568]], [[0.07754669]], [[0.07656421]], [[0.08049456]], [[0.08076836]], [[0.08555162]], [[0.08339452]], [[0.08552379]], [[0.08522548]], [[0.07864298]], [[0.08467188]], [[0.08153179]], [[0.08983981]], [[0.08913156]], [[0.08637453]], [[0.08404651]], [[0.08448366]], [[0.08368578]], [[0.08667665]], [[0.0898351]], [[0.08673566]], [[0.0907017]], [[0.09176103]], [[0.08871675]], [[0.08893153]], [[0.09143785]], [[0.08424289]], [[0.08819733]], [[0.0893011]], [[0.0886621]], [[0.09337756]], [[0.09069648]], [[0.08980874]], [[0.08772346]], [[0.09316401]], [[0.09224369]], [[0.09285194]], [[0.09176904]], [[0.09485769]], [[0.09632309]], [[0.09349637]], [[0.09239752]], [[0.09698956]], [[0.09959142]], [[0.09871635]], [[0.09433845]], [[0.09867535]], 
