[[0.07188974]], [[0.0706937]], [[0.07198321]], [[0.07237111]], [[0.07254995]], [[0.07208191]], [[0.07331328]], [[0.07390593]], [[0.07315841]], [[0.07266353]], [[0.07440066]], [[0.07272823]], [[0.07272868]], [[0.07327641]], [[0.07302146]], [[0.0731695]], [[0.07369704]], [[0.07405115]], [[0.07439739]], [[0.0740465]], [[0.0739907]], [[0.07579876]], [[0.07556392]], [[0.0754315]], [[0.07669966]], [[0.07780126]], [[0.07760948]], [[0.07731203]], [[0.07670363]], [[0.07762931]], [[0.07678989]], [[0.07656167]], [[0.07797205]], [[0.07759365]], [[0.0777439]], [[0.07842551]], [[0.07753397]], [[0.07720547]], [[0.0792153]], [[0.0784121]], [[0.07861327]], [[0.07790707]], [[0.07814579]], [[0.078828]], [[0.078269]], [[0.0797223]], [[0.07727043]], [[0.07859096]], [[0.08021947]], [[0.07904398]], [[0.08011508]], 
[[0.07692262]], [[0.07810588]], [[0.07471883]], [[0.07412092]], [[0.07375401]], [[0.07249032]], [[0.07164166]], [[0.07268937]], [[0.07193573]], [[0.07264962]], [[0.07178224]], [[0.07254043]], [[0.07231256]], [[0.07260187]], [[0.07310568]], [[0.07331383]], [[0.07323831]], [[0.07316782]], [[0.07393901]], [[0.07328828]], [[0.07362067]], [[0.07434563]], [[0.07377772]], [[0.07394775]], [[0.07534693]], [[0.07505512]], [[0.0753822]], [[0.07517045]], [[0.07616031]], [[0.07531535]], [[0.07489548]], [[0.07479186]], [[0.0763251]], [[0.07556934]], [[0.07603452]], [[0.07646745]], [[0.07631875]], [[0.07773839]], [[0.07739635]], [[0.0762149]], [[0.07778161]], [[0.07948244]], [[0.07796871]], [[0.07938773]], [[0.07872489]], [[0.0788528]], [[0.07893851]], [[0.07895584]], [[0.07941359]], [[0.07895918]], [[0.08008471]], 
